artist_name,artist_id,genre
Chloe x Halle,0AsThoR4KZSVktALiNcQwW,r&b
Chloe x Halle,0AsThoR4KZSVktALiNcQwW,rap
Waxahatchee,5IWCU0V9evBlW4gIeGY4zF,alabama indie
Waxahatchee,5IWCU0V9evBlW4gIeGY4zF,art pop
Waxahatchee,5IWCU0V9evBlW4gIeGY4zF,bubblegrunge
Waxahatchee,5IWCU0V9evBlW4gIeGY4zF,chamber pop
Waxahatchee,5IWCU0V9evBlW4gIeGY4zF,indie folk
Waxahatchee,5IWCU0V9evBlW4gIeGY4zF,indie pop
Waxahatchee,5IWCU0V9evBlW4gIeGY4zF,indie rock
Waxahatchee,5IWCU0V9evBlW4gIeGY4zF,new americana
Biig Piig,4GoD5FJCgC0lbzde7ly44M,alternative r&b
Biig Piig,4GoD5FJCgC0lbzde7ly44M,indie r&b
Biig Piig,4GoD5FJCgC0lbzde7ly44M,indie soul
Biig Piig,4GoD5FJCgC0lbzde7ly44M,modern alternative pop
Jessica Pratt,5KTykbPcDB4GYS49jcHbWh,ambient folk
Jessica Pratt,5KTykbPcDB4GYS49jcHbWh,art pop
Jessica Pratt,5KTykbPcDB4GYS49jcHbWh,dream pop
Jessica Pratt,5KTykbPcDB4GYS49jcHbWh,freak folk
Jessica Pratt,5KTykbPcDB4GYS49jcHbWh,indie folk
Jessica Pratt,5KTykbPcDB4GYS49jcHbWh,indie pop
BLÜ EYES,2gI1WfmpFmmgSRojy4Jup2,alt z
BLÜ EYES,2gI1WfmpFmmgSRojy4Jup2,gen z singer-songwriter
Freak Slug,5wk7sY8GIg5ihSI09EbWeS,lo-fi indie
Delaney Bailey,3Os4q49SgEN0Tv3fxKw3Sp,gen z singer-songwriter
Delaney Bailey,3Os4q49SgEN0Tv3fxKw3Sp,indie pop
Delaney Bailey,3Os4q49SgEN0Tv3fxKw3Sp,pop
quinnie,4aEuFytRb43SAgjchJDk5e,bedroom pop
quinnie,4aEuFytRb43SAgjchJDk5e,indie pop
Snail Mail,4QkSD9TRUnMtI8Fq1jXJJe,art pop
Snail Mail,4QkSD9TRUnMtI8Fq1jXJJe,baltimore indie
Snail Mail,4QkSD9TRUnMtI8Fq1jXJJe,bubblegrunge
Snail Mail,4QkSD9TRUnMtI8Fq1jXJJe,indie pop
Snail Mail,4QkSD9TRUnMtI8Fq1jXJJe,indie rock
FELIVAND,6QCstr3yhEVSZPQyDvvYjK,australian alternative pop
FELIVAND,6QCstr3yhEVSZPQyDvvYjK,australian r&b
FELIVAND,6QCstr3yhEVSZPQyDvvYjK,indie r&b
Lauren Sanderson,06vRrrjT3DBRkhBlXoBdYj,alt z
Rosie Carney,3Aut8hgiqZSy2qmJluZMU9,indie folk
Rosie Carney,3Aut8hgiqZSy2qmJluZMU9,irish singer-songwriter
Rosie Carney,3Aut8hgiqZSy2qmJluZMU9,new americana
Tanukichan,7d0wUlQ0ZXIGFa0YzuBiR6,art pop
Tanukichan,7d0wUlQ0ZXIGFa0YzuBiR6,bubblegrunge
Tanukichan,7d0wUlQ0ZXIGFa0YzuBiR6,dream pop
Tanukichan,7d0wUlQ0ZXIGFa0YzuBiR6,dreamo
Tanukichan,7d0wUlQ0ZXIGFa0YzuBiR6,indie pop
Tanukichan,7d0wUlQ0ZXIGFa0YzuBiR6,indie rock
Tanukichan,7d0wUlQ0ZXIGFa0YzuBiR6,lo-fi indie
Tanukichan,7d0wUlQ0ZXIGFa0YzuBiR6,nu gaze
Tanukichan,7d0wUlQ0ZXIGFa0YzuBiR6,oakland indie
Tanukichan,7d0wUlQ0ZXIGFa0YzuBiR6,shoegaze
Orion Sun,2efrqekWSHlvhATD50AG3m,alternative r&b
Orion Sun,2efrqekWSHlvhATD50AG3m,bedroom pop
Orion Sun,2efrqekWSHlvhATD50AG3m,chill r&b
Orion Sun,2efrqekWSHlvhATD50AG3m,indie r&b
Orion Sun,2efrqekWSHlvhATD50AG3m,indie soul
Liza Anne,426VSUSxx9puUYFgp7l7EQ,indie folk
Liza Anne,426VSUSxx9puUYFgp7l7EQ,indie pop
Courtney Marie Andrews,1EI0B66miJj5Fl408B7E9H,alternative country
Courtney Marie Andrews,1EI0B66miJj5Fl408B7E9H,deep new americana
Courtney Marie Andrews,1EI0B66miJj5Fl408B7E9H,folk
Courtney Marie Andrews,1EI0B66miJj5Fl408B7E9H,indie folk
Courtney Marie Andrews,1EI0B66miJj5Fl408B7E9H,modern folk rock
Courtney Marie Andrews,1EI0B66miJj5Fl408B7E9H,new americana
Meg Mac,4faUajx9k93O56nlmpkOuz,australian indie
Meg Mac,4faUajx9k93O56nlmpkOuz,australian pop
Nilüfer Yanya,09kXLeOXRyfNQMXRaDO4qA,art pop
Nilüfer Yanya,09kXLeOXRyfNQMXRaDO4qA,indie rock
Nilüfer Yanya,09kXLeOXRyfNQMXRaDO4qA,uk alternative pop
King Princess,6beUvFUlKliUYJdLOXNj9C,alt z
King Princess,6beUvFUlKliUYJdLOXNj9C,art pop
King Princess,6beUvFUlKliUYJdLOXNj9C,electropop
King Princess,6beUvFUlKliUYJdLOXNj9C,indie pop
King Princess,6beUvFUlKliUYJdLOXNj9C,indie poptimism
King Princess,6beUvFUlKliUYJdLOXNj9C,nyc pop
King Princess,6beUvFUlKliUYJdLOXNj9C,pop
Rosie Tucker,21IgTzfAyrn8DJpEY7F4DM,bubblegrunge
Rosie Tucker,21IgTzfAyrn8DJpEY7F4DM,indie pop
Taylor Acorn,1A0WloDoRE88uUwo3wensY,country pop
Tommy Lefroy,3vldh5Ceynytj6Iglw4haP,alt z
Tommy Lefroy,3vldh5Ceynytj6Iglw4haP,indie pop
Tommy Lefroy,3vldh5Ceynytj6Iglw4haP,modern indie folk
Palehound,4AgusFXPk24LCGMMplX34M,boston indie
Palehound,4AgusFXPk24LCGMMplX34M,boston rock
Palehound,4AgusFXPk24LCGMMplX34M,bubblegrunge
Palehound,4AgusFXPk24LCGMMplX34M,indie pop
Palehound,4AgusFXPk24LCGMMplX34M,indie punk
Palehound,4AgusFXPk24LCGMMplX34M,indie rock
Palehound,4AgusFXPk24LCGMMplX34M,new england emo
Lava La Rue,271bbpX3pdCi56ZJA1jQ43,alternative r&b
Lava La Rue,271bbpX3pdCi56ZJA1jQ43,indie r&b
Lava La Rue,271bbpX3pdCi56ZJA1jQ43,indie soul
Lava La Rue,271bbpX3pdCi56ZJA1jQ43,uk contemporary r&b
Molly Parden,5dUUxJQg27XaHdKyLYwNg5,indie folk
Molly Parden,5dUUxJQg27XaHdKyLYwNg5,new americana
Indigo Sparke,3KlPjpVKfm6vESPL46NDCh,indie folk
Jenny Lewis,5cMVRrisBpDkXCVG48epED,indie pop
Avery Lynch,7aO285xSsCbjy0q9zEqXEk,alt z
Avery Lynch,7aO285xSsCbjy0q9zEqXEk,gen z singer-songwriter
Avery Lynch,7aO285xSsCbjy0q9zEqXEk,social media pop
Penelope Scott,3u6lPufHw4Oww6D88rv6sB,alt z
Penelope Scott,3u6lPufHw4Oww6D88rv6sB,indie pop
Penelope Scott,3u6lPufHw4Oww6D88rv6sB,modern indie pop
Penelope Scott,3u6lPufHw4Oww6D88rv6sB,pixel
Penelope Scott,3u6lPufHw4Oww6D88rv6sB,viral rap
Gretta Ray,4xdEmbimxXyo9wXy9lq3ek,australian indie
Gretta Ray,4xdEmbimxXyo9wXy9lq3ek,australian pop
The Wild Reeds,3Q9WLyqkHw04V6DDtvPWwH,deep new americana
The Wild Reeds,3Q9WLyqkHw04V6DDtvPWwH,indie folk
The Wild Reeds,3Q9WLyqkHw04V6DDtvPWwH,indie pop
The Wild Reeds,3Q9WLyqkHw04V6DDtvPWwH,new americana
The Wild Reeds,3Q9WLyqkHw04V6DDtvPWwH,stomp and holler
Lomelda,6zcDLZ62JsbVM1nLrQMzi4,indie folk
Lomelda,6zcDLZ62JsbVM1nLrQMzi4,indie pop
Lomelda,6zcDLZ62JsbVM1nLrQMzi4,indie rock
Lomelda,6zcDLZ62JsbVM1nLrQMzi4,small room
Hand Habits,5poU7FPEYoBlwjzOEWMbX5,art pop
Hand Habits,5poU7FPEYoBlwjzOEWMbX5,bedroom pop
Hand Habits,5poU7FPEYoBlwjzOEWMbX5,garage psych
Hand Habits,5poU7FPEYoBlwjzOEWMbX5,indie folk
Hand Habits,5poU7FPEYoBlwjzOEWMbX5,indie pop
Hand Habits,5poU7FPEYoBlwjzOEWMbX5,indie rock
carobae,2HysMkOtaumKooHYAlE7wd,alt z
Emily James,7FxEy78P0oIVEVxdaL9npy,alt z
Emily James,7FxEy78P0oIVEVxdaL9npy,indiecoustica
Haley Blais,0i4M8k5IcQpiEH6nBMdfPT,indie pop
Haley Blais,0i4M8k5IcQpiEH6nBMdfPT,vancouver indie
Lexi Jayde,69761NObDw2KwmmFgZmxzC,alt z
Lexi Jayde,69761NObDw2KwmmFgZmxzC,social media pop
Madeline Kenney,2mirb9SKAm6IUHtPwreoqN,modern dream pop
Laura Elliott,0YJEuTCD642Yp34CoiH0ox,indie pop
The Aces,2AmfMGi3WZMxqFDHissIAe,alt z
The Aces,2AmfMGi3WZMxqFDHissIAe,electropop
The Aces,2AmfMGi3WZMxqFDHissIAe,indie pop
The Aces,2AmfMGi3WZMxqFDHissIAe,indie poptimism
The Aces,2AmfMGi3WZMxqFDHissIAe,pop
Flower Face,0sYlth2PW1zWJMEU2vCukz,ambient folk
Flower Face,0sYlth2PW1zWJMEU2vCukz,indie pop
Maisie Peters,2RVvqRBon9NgaGXKfywDSs,alt z
Maisie Peters,2RVvqRBon9NgaGXKfywDSs,indie pop
Maisie Peters,2RVvqRBon9NgaGXKfywDSs,pop
Maisie Peters,2RVvqRBon9NgaGXKfywDSs,post-teen pop
Maisie Peters,2RVvqRBon9NgaGXKfywDSs,uk pop
Japanese Breakfast,7MoIc5s9KXolCBH1fy9kkw,art pop
Japanese Breakfast,7MoIc5s9KXolCBH1fy9kkw,eugene indie
Japanese Breakfast,7MoIc5s9KXolCBH1fy9kkw,indie pop
Japanese Breakfast,7MoIc5s9KXolCBH1fy9kkw,philly indie
Caitlin Rose,41LGTx1fpA69G2ZAJKZntM,alternative country
Caitlin Rose,41LGTx1fpA69G2ZAJKZntM,indie folk
Caitlin Rose,41LGTx1fpA69G2ZAJKZntM,nashville indie
Caitlin Rose,41LGTx1fpA69G2ZAJKZntM,new americana
Devon Again,3xz28DkZR6bmPpVh6Rq13t,indie pop
Ana Roxanne,2fSBHYgZUSIQPolv5skG5I,art pop
Ana Roxanne,2fSBHYgZUSIQPolv5skG5I,experimental electronic
Ana Roxanne,2fSBHYgZUSIQPolv5skG5I,fourth world
Ana Roxanne,2fSBHYgZUSIQPolv5skG5I,spectra
Grace Ives,4TZieE5978SbTInJswaay2,alternative r&b
Grace Ives,4TZieE5978SbTInJswaay2,art pop
Grace Ives,4TZieE5978SbTInJswaay2,escape room
Grace Ives,4TZieE5978SbTInJswaay2,experimental indie
Grace Ives,4TZieE5978SbTInJswaay2,indie pop
Free Cake For Every Creature,3oqgxdumaZZ5hOt2ykwYTQ,anti-folk
Free Cake For Every Creature,3oqgxdumaZZ5hOt2ykwYTQ,bubblegrunge
Free Cake For Every Creature,3oqgxdumaZZ5hOt2ykwYTQ,indie pop
Free Cake For Every Creature,3oqgxdumaZZ5hOt2ykwYTQ,indie punk
Free Cake For Every Creature,3oqgxdumaZZ5hOt2ykwYTQ,indie rock
Free Cake For Every Creature,3oqgxdumaZZ5hOt2ykwYTQ,small room
Free Cake For Every Creature,3oqgxdumaZZ5hOt2ykwYTQ,twee pop
Taylor Bickett,3Fxg10eJ6YmvUdM2PPB4Zk,alt z
Frankie Cosmos,0x4xCoWaOFd3WsKarzaxnW,bedroom pop
Frankie Cosmos,0x4xCoWaOFd3WsKarzaxnW,bubblegrunge
Frankie Cosmos,0x4xCoWaOFd3WsKarzaxnW,indie pop
Frankie Cosmos,0x4xCoWaOFd3WsKarzaxnW,indie rock
Mallrat,4OSArit7O2Jaj4mgf3YN7A,aussietronica
Mallrat,4OSArit7O2Jaj4mgf3YN7A,australian hip hop
Mallrat,4OSArit7O2Jaj4mgf3YN7A,australian pop
Mallrat,4OSArit7O2Jaj4mgf3YN7A,brisbane indie
Mallrat,4OSArit7O2Jaj4mgf3YN7A,indie pop
Skullcrusher,1GUaQ6GpaxFPKZ0SCSsnwD,art pop
Skullcrusher,1GUaQ6GpaxFPKZ0SCSsnwD,bubblegrunge
Skullcrusher,1GUaQ6GpaxFPKZ0SCSsnwD,indie folk
Skullcrusher,1GUaQ6GpaxFPKZ0SCSsnwD,indie pop
Skullcrusher,1GUaQ6GpaxFPKZ0SCSsnwD,indie rock
Skullcrusher,1GUaQ6GpaxFPKZ0SCSsnwD,small room
Erin Rae,167VlZ0C0ewQbgKexRFcs6,alternative country
Erin Rae,167VlZ0C0ewQbgKexRFcs6,indie folk
Erin Rae,167VlZ0C0ewQbgKexRFcs6,nashville americana
Erin Rae,167VlZ0C0ewQbgKexRFcs6,new americana
Matilda Mann,76oY04bOzECod3aGVTDtzu,british singer-songwriter
Matilda Mann,76oY04bOzECod3aGVTDtzu,indie pop
Greta Isaac,7BsLsPnH5swTyhGZq2qNbN,uk pop
Hey Cowboy!,1m2tY2Q32cp51czUo7SxyZ,austindie
Andrea von Kampen,6ps9u0MZquDDBReh8XuBeY,indie folk
Andrea von Kampen,6ps9u0MZquDDBReh8XuBeY,indiecoustica
Andrea von Kampen,6ps9u0MZquDDBReh8XuBeY,new americana
Andrea von Kampen,6ps9u0MZquDDBReh8XuBeY,pop folk
Tkay Maidza,1kMPdZQVdUhMDKDWOJM5iK,alternative r&b
Tkay Maidza,1kMPdZQVdUhMDKDWOJM5iK,australian hip hop
Tkay Maidza,1kMPdZQVdUhMDKDWOJM5iK,escape room
Tessa Violet,5DD5GZd4ElmQTy9NleMvKJ,alt z
Tessa Violet,5DD5GZd4ElmQTy9NleMvKJ,indie pop
Tessa Violet,5DD5GZd4ElmQTy9NleMvKJ,social media pop
Remi Wolf,0NB5HROxc8dDBXpkIi1v3d,indie pop
Remi Wolf,0NB5HROxc8dDBXpkIi1v3d,indie r&b
Remi Wolf,0NB5HROxc8dDBXpkIi1v3d,modern alternative pop
Remi Wolf,0NB5HROxc8dDBXpkIi1v3d,pop
Kilo Kish,7lsnwlX6puQ7lcpSEpJbZE,alternative r&b
Kilo Kish,7lsnwlX6puQ7lcpSEpJbZE,art pop
Kilo Kish,7lsnwlX6puQ7lcpSEpJbZE,electropop
Kilo Kish,7lsnwlX6puQ7lcpSEpJbZE,escape room
Kilo Kish,7lsnwlX6puQ7lcpSEpJbZE,pop
Gatlin,1KGcdM5KxCVydaHe29QAj9,indie pop
Gatlin,1KGcdM5KxCVydaHe29QAj9,modern alternative pop
Ira Wolf,5jq01ts8cBQWwVZOpMax6s,indiecoustica
Ira Wolf,5jq01ts8cBQWwVZOpMax6s,new americana
Maude Latour,3MNLhvqJkWsO6tcjY9ps62,alt z
Maude Latour,3MNLhvqJkWsO6tcjY9ps62,indie pop
Maude Latour,3MNLhvqJkWsO6tcjY9ps62,indie poptimism
Maude Latour,3MNLhvqJkWsO6tcjY9ps62,nyc pop
Fazerdaze,2awB7Ol181cocZcLLNBBAh,dreamo
Fazerdaze,2awB7Ol181cocZcLLNBBAh,nz indie
Angie McMahon,574ERIqzZ5yZU9JhIf3Ysf,australian indie
Angie McMahon,574ERIqzZ5yZU9JhIf3Ysf,australian pop
Salami Rose Joe Louis,6EHS9kZ9PpeXaJ4wZO3FSX,alternative r&b
Salami Rose Joe Louis,6EHS9kZ9PpeXaJ4wZO3FSX,bedroom pop
Salami Rose Joe Louis,6EHS9kZ9PpeXaJ4wZO3FSX,indie r&b
Salami Rose Joe Louis,6EHS9kZ9PpeXaJ4wZO3FSX,indie soul
Tirzah,6f5lOlSFJw9K79gaNnmWAd,alternative r&b
Tirzah,6f5lOlSFJw9K79gaNnmWAd,art pop
Tirzah,6f5lOlSFJw9K79gaNnmWAd,electra
Tirzah,6f5lOlSFJw9K79gaNnmWAd,electronica
Tirzah,6f5lOlSFJw9K79gaNnmWAd,escape room
Tirzah,6f5lOlSFJw9K79gaNnmWAd,experimental pop
Tirzah,6f5lOlSFJw9K79gaNnmWAd,indie soul
Tirzah,6f5lOlSFJw9K79gaNnmWAd,spectra
Tirzah,6f5lOlSFJw9K79gaNnmWAd,uk contemporary r&b
Lizzy McAlpine,1GmsPCcpKgF9OhlNXjOsbS,boston folk
Lizzy McAlpine,1GmsPCcpKgF9OhlNXjOsbS,indie pop
Lizzy McAlpine,1GmsPCcpKgF9OhlNXjOsbS,pop
Gia Margaret,7fnMav7xXJwwjbyWbSjF4C,art pop
Gia Margaret,7fnMav7xXJwwjbyWbSjF4C,indie folk
Gia Margaret,7fnMav7xXJwwjbyWbSjF4C,small room
Sidney Gish,2orBKFyc84jo9AZH5jarhI,anti-folk
Sidney Gish,2orBKFyc84jo9AZH5jarhI,bedroom pop
Sidney Gish,2orBKFyc84jo9AZH5jarhI,boston indie
Sidney Gish,2orBKFyc84jo9AZH5jarhI,bubblegrunge
Sidney Gish,2orBKFyc84jo9AZH5jarhI,indie pop
Sidney Gish,2orBKFyc84jo9AZH5jarhI,indie rock
Sidney Gish,2orBKFyc84jo9AZH5jarhI,new jersey indie
awfultune,1vkWdqcabQ1swciXipkLBj,indie pop
The Japanese House,3IunaFjvNKj98JW89JYv9u,electropop
The Japanese House,3IunaFjvNKj98JW89JYv9u,indie pop
The Japanese House,3IunaFjvNKj98JW89JYv9u,indie poptimism
The Japanese House,3IunaFjvNKj98JW89JYv9u,indietronica
The Japanese House,3IunaFjvNKj98JW89JYv9u,modern dream pop
The Japanese House,3IunaFjvNKj98JW89JYv9u,pop
The Japanese House,3IunaFjvNKj98JW89JYv9u,vapor soul
ella jane,3gBjSrNsYzzbeo0nwsL21J,alt z
ella jane,3gBjSrNsYzzbeo0nwsL21J,gen z singer-songwriter
ella jane,3gBjSrNsYzzbeo0nwsL21J,indie pop
ella jane,3gBjSrNsYzzbeo0nwsL21J,modern indie pop
Ravyn Lenae,5RTLRtXjbXI2lSXc6jxlAz,alternative r&b
Ravyn Lenae,5RTLRtXjbXI2lSXc6jxlAz,chill r&b
Ravyn Lenae,5RTLRtXjbXI2lSXc6jxlAz,escape room
Ravyn Lenae,5RTLRtXjbXI2lSXc6jxlAz,indie r&b
Ravyn Lenae,5RTLRtXjbXI2lSXc6jxlAz,indie soul
Ravyn Lenae,5RTLRtXjbXI2lSXc6jxlAz,neo soul
Ravyn Lenae,5RTLRtXjbXI2lSXc6jxlAz,r&b
Ravyn Lenae,5RTLRtXjbXI2lSXc6jxlAz,viral rap
